NAME,ORIGIN,RACE,AGE,2021,2022,2023
Alabama,2,4,80,2,0,0
Alabama,2,4,81,0,2,0
Alabama,2,4,82,4,4,6
Alabama,2,4,83,4,1,4
Alabama,2,4,84,4,9,4
Alabama,2,4,85,19,23,25
Alabama,2,5,0,78,64,64
Alabama,2,5,1,131,92,67
Alabama,2,5,2,112,121,86
Alabama,2,5,3,86,106,116
Alabama,2,5,4,90,95,115
Alabama,2,5,5,77,80,82
Alabama,2,5,6,54,75,85
Alabama,2,5,7,48,62,75
Alabama,2,5,8,46,53,71
Alabama,2,5,9,33,45,48
Alabama,2,5,10,45,39,46
Alabama,2,5,11,81,47,37
Alabama,2,5,12,122,83,51
Alabama,2,5,13,127,120,88
Alabama,2,5,14,114,131,125
Alabama,2,5,15,103,103,121
Alabama,2,5,16,92,110,112
Alabama,2,5,17,78,90,106
Alabama,2,5,18,67,62,75
Alabama,2,5,19,69,65,60
Alabama,2,5,20,71,75,72
Alabama,2,5,21,70,77,80
Alabama,2,5,22,53,64,77
Alabama,2,5,23,44,53,65
Alabama,2,5,24,46,49,58
Alabama,2,5,25,55,46,50
Alabama,2,5,26,48,50,41
Alabama,2,5,27,42,43,43
Alabama,2,5,28,59,52,55
Alabama,2,5,29,51,47,42
Alabama,2,5,30,62,58,48
Alabama,2,5,31,53,45,49
Alabama,2,5,32,71,58,55
Alabama,2,5,33,72,61,49
Alabama,2,5,34,95,77,64
Alabama,2,5,35,101,97,83
Alabama,2,5,36,85,95,98
Alabama,2,5,37,88,89,100
Alabama,2,5,38,81,86,92
Alabama,2,5,39,92,79,84
Alabama,2,5,40,74,86,75
Alabama,2,5,41,70,93,124
Alabama,2,5,42,66,61,87
Alabama,2,5,43,70,63,61
Alabama,2,5,44,61,69,62
Alabama,2,5,45,58,66,78
Alabama,2,5,46,69,59,56
Alabama,2,5,47,71,70,62
Alabama,2,5,48,55,67,65
Alabama,2,5,49,34,40,52
Alabama,2,5,50,52,43,47
Alabama,2,5,51,49,56,49
Alabama,2,5,52,31,40,40
Alabama,2,5,53,41,40,43
Alabama,2,5,54,33,42,41
Alabama,2,5,55,17,27,40
Alabama,2,5,56,27,19,24
Alabama,2,5,57,32,28,24
Alabama,2,5,58,28,30,25
Alabama,2,5,59,29,27,28
Alabama,2,5,60,25,35,34
Alabama,2,5,61,22,25,39
Alabama,2,5,62,10,12,14
Alabama,2,5,63,20,18,21
Alabama,2,5,64,19,27,19
Alabama,2,5,65,10,13,18
Alabama,2,5,66,9,9,11
Alabama,2,5,67,4,5,4
Alabama,2,5,68,2,4,5
Alabama,2,5,69,10,6,9
Alabama,2,5,70,7,4,2
Alabama,2,5,71,6,7,4
Alabama,2,5,72,7,7,10
Alabama,2,5,73,9,11,9
Alabama,2,5,74,3,4,4
Alabama,2,5,75,1,2,3
Alabama,2,5,76,6,3,6
Alabama,2,5,77,7,8,11
Alabama,2,5,78,3,3,3
Alabama,2,5,79,3,3,3
Alabama,2,5,80,2,3,3
Alabama,2,5,81,0,1,3
Alabama,2,5,82,4,3,4
Alabama,2,5,83,1,0,0
Alabama,2,5,84,6,8,4
Alabama,2,5,85,15,18,21
Alaska,1,1,0,5143,5139,5075
Alaska,1,1,1,5742,5122,5120
Alaska,1,1,2,5599,5652,5100
Alaska,1,1,3,5604,5519,5589
Alaska,1,1,4,5832,5564,5427
Alaska,1,1,5,6003,5812,5511
Alaska,1,1,6,5952,5959,5739
Alaska,1,1,7,6028,5985,5946
Alaska,1,1,8,5954,5998,5923
Alaska,1,1,9,5916,6009,5984
Alaska,1,1,10,6035,5946,6006
Alaska,1,1,11,6093,6016,5858
Alaska,1,1,12,6127,6056,5952
Alaska,1,1,13,6202,6150,6054
Alaska,1,1,14,6133,6126,6073
Alaska,1,1,15,5885,6117,6143
Alaska,1,1,16,5811,5810,6015
Alaska,1,1,17,5775,5744,5773
Alaska,1,1,18,5099,5031,4969
Alaska,1,1,19,4714,4425,4533
Alaska,1,1,20,5763,5340,5305
Alaska,1,1,21,5909,5911,5617
Alaska,1,1,22,6053,5978,6089
Alaska,1,1,23,6172,6179,6244
Alaska,1,1,24,6371,6251,6421
Alaska,1,1,25,6551,6356,6395
Alaska,1,1,26,6792,6574,6411
Alaska,1,1,27,6944,6706,6502
Alaska,1,1,28,7216,6970,6704
Alaska,1,1,29,7527,7242,6949
Alaska,1,1,30,7587,7563,7226
Alaska,1,1,31,7645,7637,7569
Alaska,1,1,32,7394,7610,7657
Alaska,1,1,33,7340,7332,7631
Alaska,1,1,34,7233,7317,7280
Alaska,1,1,35,7415,7288,7356
Alaska,1,1,36,7506,7471,7329
Alaska,1,1,37,7246,7527,7477
Alaska,1,1,38,7334,7244,7518
Alaska,1,1,39,7163,7228,7204
Alaska,1,1,40,6809,7077,7169
Alaska,1,1,41,6662,6758,7123
Alaska,1,1,42,6191,6523,6708
Alaska,1,1,43,5980,6095,6460
Alaska,1,1,44,5828,6000,6095
Alaska,1,1,45,5510,5737,5932
Alaska,1,1,46,5567,5478,5718
Alaska,1,1,47,5318,5482,5437
Alaska,1,1,48,5428,5239,5420
Alaska,1,1,49,5814,5427,5237
Alaska,1,1,50,6249,5779,5334
Alaska,1,1,51,6109,6139,5720
Alaska,1,1,52,5878,6014,6023
Alaska,1,1,53,5661,5818,5895
Alaska,1,1,54,5684,5513,5679
Alaska,1,1,55,5909,5600,5447
Alaska,1,1,56,6178,5740,5453
Alaska,1,1,57,6506,6070,5619
Alaska,1,1,58,6666,6361,5885
Alaska,1,1,59,6795,6446,6171
Alaska,1,1,60,6951,6616,6329
Alaska,1,1,61,6771,6714,6394
Alaska,1,1,62,6641,6596,6532
Alaska,1,1,63,6558,6413,6344
Alaska,1,1,64,6541,6335,6238
Alaska,1,1,65,6244,6323,6150
Alaska,1,1,66,6190,6024,6107
Alaska,1,1,67,5933,5980,5850
Alaska,1,1,68,5578,5732,5786
Alaska,1,1,69,5328,5473,5642
Alaska,1,1,70,4849,5121,5286
Alaska,1,1,71,4491,4670,4949
Alaska,1,1,72,4276,4362,4537
Alaska,1,1,73,4004,4156,4232
Alaska,1,1,74,4159,3852,4010
Alaska,1,1,75,2802,3972,3704
Alaska,1,1,76,2653,2642,3785
Alaska,1,1,77,2524,2550,2526
Alaska,1,1,78,2459,2431,2422
Alaska,1,1,79,2004,2261,2269
Alaska,1,1,80,1734,1873,2134
Alaska,1,1,81,1441,1596,1726
Alaska,1,1,82,1263,1382,1517
Alaska,1,1,83,1109,1142,1270
Alaska,1,1,84,985,1039,1071
Alaska,1,1,85,5090,5116,5242
Alaska,1,2,0,759,725,717
Alaska,1,2,1,752,740,705
Alaska,1,2,2,676,740,735
Alaska,1,2,3,656,645,709
Alaska,1,2,4,715,670,654
Alaska,1,2,5,657,651,602
Alaska,1,2,6,673,643,635
Alaska,1,2,7,675,683,650
Alaska,1,2,8,694,739,744
Alaska,1,2,9,679,705,754
Alaska,1,2,10,683,661,671
Alaska,1,2,11,617,657,617
Alaska,1,2,12,629,617,661
Alaska,1,2,13,670,633,632
Alaska,1,2,14,652,649,610
Alaska,1,2,15,620,626,642
Alaska,1,2,16,573,585,597
Alaska,1,2,17,574,572,577
Alaska,1,2,18,504,494,491
Alaska,1,2,19,604,588,574
Alaska,1,2,20,741,701,656
Alaska,1,2,21,772,754,720
Alaska,1,2,22,732,760,762
Alaska,1,2,23,747,762,786
Alaska,1,2,24,696,675,742
Alaska,1,2,25,650,671,651
Alaska,1,2,26,693,685,687
Alaska,1,2,27,667,684,638
Alaska,1,2,28,646,619,669
Alaska,1,2,29,650,652,643
Alaska,1,2,30,634,669,666
Alaska,1,2,31,608,637,635
Alaska,1,2,32,547,578,610
Alaska,1,2,33,497,574,608
Alaska,1,2,34,568,565,617
Alaska,1,2,35,514,516,516
Alaska,1,2,36,524,530,541
Alaska,1,2,37,474,463,484
Alaska,1,2,38,486,443,443
Alaska,1,2,39,466,453,426
Alaska,1,2,40,440,439,450
Alaska,1,2,41,376,417,416
Alaska,1,2,42,375,394,421
Alaska,1,2,43,378,366,376
Alaska,1,2,44,348,347,339
Alaska,1,2,45,326,358,351
Alaska,1,2,46,308,332,328
Alaska,1,2,47,319,311,335
Alaska,1,2,48,344,315,302
Alaska,1,2,49,337,331,307
Alaska,1,2,50,342,333,351
Alaska,1,2,51,303,310,315
Alaska,1,2,52,316,295,300
Alaska,1,2,53,295,296,279
Alaska,1,2,54,276,280,286
Alaska,1,2,55,262,254,262
Alaska,1,2,56,272,259,252
Alaska,1,2,57,308,269,256
Alaska,1,2,58,313,288,265
Alaska,1,2,59,299,301,272
Alaska,1,2,60,315,312,301
Alaska,1,2,61,294,298,280
Alaska,1,2,62,269,297,287
Alaska,1,2,63,257,268,286
Alaska,1,2,64,246,237,250
Alaska,1,2,65,235,225,215
Alaska,1,2,66,237,231,217
Alaska,1,2,67,225,222,217
Alaska,1,2,68,221,245,239
Alaska,1,2,69,179,188,225
Alaska,1,2,70,169,181,188
Alaska,1,2,71,141,151,164
Alaska,1,2,72,103,130,143
Alaska,1,2,73,99,105,132
Alaska,1,2,74,109,105,112
Alaska,1,2,75,73,85,90
Alaska,1,2,76,75,71,81
Alaska,1,2,77,67,74,74
Alaska,1,2,78,53,61,67
Alaska,1,2,79,38,44,55
Alaska,1,2,80,47,40,44
Alaska,1,2,81,36,38,31
Alaska,1,2,82,32,34,36
Alaska,1,2,83,30,32,35
Alaska,1,2,84,27,21,22
Alaska,1,2,85,161,162,154
Alaska,1,3,0,2443,2362,2334
Alaska,1,3,1,2484,2356,2299
Alaska,1,3,2,2430,2397,2290
Alaska,1,3,3,2482,2415,2368
Alaska,1,3,4,2637,2447,2355
Alaska,1,3,5,2653,2592,2415
Alaska,1,3,6,2653,2648,2587
Alaska,1,3,7,2639,2544,2531
Alaska,1,3,8,2703,2614,2524
Alaska,1,3,9,2781,2646,2565
Alaska,1,3,10,2869,2733,2602
Alaska,1,3,11,2702,2855,2722
Alaska,1,3,12,2666,2675,2823
Alaska,1,3,13,2618,2575,2594
Alaska,1,3,14,2532,2583,2549
Alaska,1,3,15,2488,2525,2593
Alaska,1,3,16,2449,2456,2463
Alaska,1,3,17,2353,2401,2424
Alaska,1,3,18,2263,2241,2284
Alaska,1,3,19,2189,2064,2080
Alaska,1,3,20,2276,2182,2115
Alaska,1,3,21,2315,2193,2128
Alaska,1,3,22,2198,2239,2162
Alaska,1,3,23,2162,2132,2183
Alaska,1,3,24,2177,2146,2145
Alaska,1,3,25,2123,2167,2150
Alaska,1,3,26,2056,2064,2089
Alaska,1,3,27,2179,2049,2071
Alaska,1,3,28,2185,2101,1956
Alaska,1,3,29,2348,2211,2110
Alaska,1,3,30,2323,2288,2153
Alaska,1,3,31,2347,2292,2268
Alaska,1,3,32,2202,2287,2270
Alaska,1,3,33,2109,2161,2221
Alaska,1,3,34,1991,2043,2103
Alaska,1,3,35,2004,1997,2074
Alaska,1,3,36,1917,1944,1937
Alaska,1,3,37,1883,1912,1941
Alaska,1,3,38,1850,1827,1866
Alaska,1,3,39,1777,1872,1864
Alaska,1,3,40,1692,1754,1845
Alaska,1,3,41,1625,1637,1681
Alaska,1,3,42,1529,1614,1615
Alaska,1,3,43,1464,1507,1591
Alaska,1,3,44,1437,1456,1488
Alaska,1,3,45,1372,1418,1418
Alaska,1,3,46,1415,1400,1434
Alaska,1,3,47,1305,1358,1339
Alaska,1,3,48,1279,1269,1324
Alaska,1,3,49,1259,1264,1263
Alaska,1,3,50,1361,1259,1272
Alaska,1,3,51,1298,1324,1220
Alaska,1,3,52,1244,1265,1285
Alaska,1,3,53,1250,1213,1242
Alaska,1,3,54,1381,1249,1223
Alaska,1,3,55,1436,1320,1191
Alaska,1,3,56,1504,1430,1312
Alaska,1,3,57,1490,1463,1381
Alaska,1,3,58,1487,1465,1436
Alaska,1,3,59,1461,1450,1431
Alaska,1,3,60,1384,1403,1405
Alaska,1,3,61,1376,1369,1384
Alaska,1,3,62,1306,1342,1331
Alaska,1,3,63,1286,1263,1317
Alaska,1,3,64,1231,1289,1259
Alaska,1,3,65,1101,1160,1228
Alaska,1,3,66,1088,1061,1122
Alaska,1,3,67,1049,1061,1037
Alaska,1,3,68,973,1005,1020
Alaska,1,3,69,908,971,1000
Alaska,1,3,70,886,894,951
Alaska,1,3,71,865,885,896
Alaska,1,3,72,784,854,876
Alaska,1,3,73,687,759,823
Alaska,1,3,74,676,674,768
Alaska,1,3,75,494,649,648
Alaska,1,3,76,475,462,609
Alaska,1,3,77,445,464,453
Alaska,1,3,78,379,427,447
Alaska,1,3,79,349,359,399
Alaska,1,3,80,343,323,331
Alaska,1,3,81,295,330,311
Alaska,1,3,82,236,285,314
Alaska,1,3,83,220,223,277
Alaska,1,3,84,189,194,194
Alaska,1,3,85,897,892,897
Alaska,1,4,0,1068,1056,1050
Alaska,1,4,1,996,1074,1056
Alaska,1,4,2,915,996,1086
Alaska,1,4,3,901,938,1001
Alaska,1,4,4,911,839,869
Alaska,1,4,5,939,918,860
Alaska,1,4,6,955,929,910
Alaska,1,4,7,979,971,952
Alaska,1,4,8,1007,1024,1031
Alaska,1,4,9,964,1005,1028
Alaska,1,4,10,961,951,997
Alaska,1,4,11,965,981,969
Alaska,1,4,12,1023,978,1007
Alaska,1,4,13,1051,986,953
Alaska,1,4,14,1027,1025,974
Alaska,1,4,15,995,982,996
Alaska,1,4,16,1031,1004,997
Alaska,1,4,17,1035,1019,997
Alaska,1,4,18,867,831,804
Alaska,1,4,19,723,719,723
Alaska,1,4,20,852,796,834
Alaska,1,4,21,861,867,836
Alaska,1,4,22,912,921,962
Alaska,1,4,23,883,910,907
Alaska,1,4,24,1028,986,997
Alaska,1,4,25,935,986,966
Alaska,1,4,26,983,1008,1021
Alaska,1,4,27,995,980,988
Alaska,1,4,28,1036,1012,1010
Alaska,1,4,29,1036,985,937
Alaska,1,4,30,1084,1057,1009
Alaska,1,4,31,1049,1090,1071
Alaska,1,4,32,1043,1107,1139
Alaska,1,4,33,992,1073,1140
Alaska,1,4,34,1015,980,1089
Alaska,1,4,35,981,985,947
Alaska,1,4,36,959,1004,1017
Alaska,1,4,37,919,966,1024
Alaska,1,4,38,899,867,925
Alaska,1,4,39,860,900,863
Alaska,1,4,40,821,901,928
Alaska,1,4,41,834,861,943
Alaska,1,4,42,780,813,862
Alaska,1,4,43,730,735,774
Alaska,1,4,44,737,739,747
Alaska,1,4,45,711,717,726
Alaska,1,4,46,732,698,703
Alaska,1,4,47,711,730,709
Alaska,1,4,48,731,711,723
Alaska,1,4,49,767,747,722
Alaska,1,4,50,779,774,765
Alaska,1,4,51,806,792,778
Alaska,1,4,52,764,806,793
Alaska,1,4,53,730,751,798
Alaska,1,4,54,672,717,733
Alaska,1,4,55,683,685,711
Alaska,1,4,56,682,643,651
Alaska,1,4,57,741,681,662
Alaska,1,4,58,711,712,649
Alaska,1,4,59,675,683,688
Alaska,1,4,60,675,689,704
Alaska,1,4,61,706,670,681
Alaska,1,4,62,661,669,655
Alaska,1,4,63,631,648,652
Alaska,1,4,64,571,578,591
Alaska,1,4,65,557,558,571
Alaska,1,4,66,561,550,562
Alaska,1,4,67,516,531,521
Alaska,1,4,68,465,504,525
Alaska,1,4,69,399,444,484
Alaska,1,4,70,410,401,449
Alaska,1,4,71,412,390,385
Alaska,1,4,72,378,423,401
Alaska,1,4,73,320,349,391
Alaska,1,4,74,284,304,334
Alaska,1,4,75,230,281,302
Alaska,1,4,76,229,227,267
Alaska,1,4,77,189,203,210
Alaska,1,4,78,170,183,192
Alaska,1,4,79,147,157,171
Alaska,1,4,80,130,134,145
Alaska,1,4,81,126,134,138
Alaska,1,4,82,111,120,127
Alaska,1,4,83,114,104,111
Alaska,1,4,84,101,105,95
Alaska,1,4,85,567,595,631
Alaska,1,5,0,461,440,438
Alaska,1,5,1,334,434,420
Alaska,1,5,2,316,312,411
Alaska,1,5,3,368,311,306
Alaska,1,5,4,397,379,329
Alaska,1,5,5,389,361,363
Alaska,1,5,6,410,419,389
Alaska,1,5,7,372,371,381
Alaska,1,5,8,392,384,392
Alaska,1,5,9,376,381,376
Alaska,1,5,10,382,391,405
Alaska,1,5,11,340,366,383
Alaska,1,5,12,327,320,345
Alaska,1,5,13,335,351,344
Alaska,1,5,14,314,322,343
Alaska,1,5,15,300,290,306
Alaska,1,5,16,329,321,313
Alaska,1,5,17,317,339,335
Alaska,1,5,18,275,270,289
Alaska,1,5,19,258,255,267
Alaska,1,5,20,225,228,216
Alaska,1,5,21,236,236,246
Alaska,1,5,22,248,258,260
Alaska,1,5,23,228,249,246
Alaska,1,5,24,235,227,264
Alaska,1,5,25,207,221,209
Alaska,1,5,26,247,239,260
Alaska,1,5,27,253,229,229
Alaska,1,5,28,229,242,225
Alaska,1,5,29,256,229,250
Alaska,1,5,30,261,254,234
Alaska,1,5,31,238,253,248
Alaska,1,5,32,262,268,278
Alaska,1,5,33,238,250,254
Alaska,1,5,34,253,239,264
Alaska,1,5,35,253,248,244
Alaska,1,5,36,250,259,249
Alaska,1,5,37,243,250,267
Alaska,1,5,38,247,258,260
Alaska,1,5,39,210,217,223
Alaska,1,5,40,189,202,220
Alaska,1,5,41,216,191,207
Alaska,1,5,42,187,196,177
Alaska,1,5,43,174,206,222
Alaska,1,5,44,173,182,206
Alaska,1,5,45,158,158,170
Alaska,1,5,46,138,134,142
Alaska,1,5,47,127,148,148
Alaska,1,5,48,138,128,145
Alaska,1,5,49,145,144,127
Alaska,1,5,50,126,136,133
Alaska,1,5,51,148,127,142
Alaska,1,5,52,149,143,130
Alaska,1,5,53,145,152,147
Alaska,1,5,54,122,137,152
Alaska,1,5,55,133,135,149
Alaska,1,5,56,121,107,113
Alaska,1,5,57,112,126,112
Alaska,1,5,58,107,101,117
Alaska,1,5,59,117,112,111
Alaska,1,5,60,93,103,99
Alaska,1,5,61,117,115,127
Alaska,1,5,62,93,115,101
Alaska,1,5,63,80,80,107
Alaska,1,5,64,56,62,65
Alaska,1,5,65,58,56,61
Alaska,1,5,66,74,76,71
Alaska,1,5,67,56,58,56
Alaska,1,5,68,58,59,66
Alaska,1,5,69,39,46,45
Alaska,1,5,70,38,35,46
Alaska,1,5,71,53,49,43
Alaska,1,5,72,30,36,27
Alaska,1,5,73,32,33,36
Alaska,1,5,74,24,26,28
Alaska,1,5,75,20,32,35
Alaska,1,5,76,21,20,27
Alaska,1,5,77,24,20,21
Alaska,1,5,78,23,20,15
Alaska,1,5,79,17,20,19
Alaska,1,5,80,8,10,15
Alaska,1,5,81,10,8,11
Alaska,1,5,82,15,16,15
Alaska,1,5,83,12,9,11
Alaska,1,5,84,9,9,6
Alaska,1,5,85,42,41,39
Alaska,2,1,0,983,1011,1008
Alaska,2,1,1,722,919,952
Alaska,2,1,2,664,721,863
Alaska,2,1,3,700,635,695
Alaska,2,1,4,720,695,656
Alaska,2,1,5,720,712,682
Alaska,2,1,6,730,703,730
Alaska,2,1,7,695,712,733
Alaska,2,1,8,661,674,733
Alaska,2,1,9,653,671,665
Alaska,2,1,10,671,666,682
Alaska,2,1,11,706,645,665
Alaska,2,1,12,710,711,638
Alaska,2,1,13,666,699,698
Alaska,2,1,14,678,694,722
Alaska,2,1,15,633,651,693
Alaska,2,1,16,596,639,652
Alaska,2,1,17,570,600,627
Alaska,2,1,18,560,562,578
Alaska,2,1,19,639,617,622
Alaska,2,1,20,823,813,742
Alaska,2,1,21,802,890,864
Alaska,2,1,22,809,810,904
Alaska,2,1,23,806,784,805
Alaska,2,1,24,838,821,796
Alaska,2,1,25,828,879,878
Alaska,2,1,26,795,840,880
Alaska,2,1,27,816,764,829
Alaska,2,1,28,820,840,786
Alaska,2,1,29,829,849,822
Alaska,2,1,30,790,855,863
Alaska,2,1,31,733,793,873
Alaska,2,1,32,743,741,780
Alaska,2,1,33,744,742,769
Alaska,2,1,34,696,731,740
Alaska,2,1,35,780,696,790
Alaska,2,1,36,721,766,701
Alaska,2,1,37,652,705,734
Alaska,2,1,38,675,655,713
Alaska,2,1,39,621,685,664
Alaska,2,1,40,613,632,690
Alaska,2,1,41,592,621,613
Alaska,2,1,42,522,576,615
Alaska,2,1,43,480,513,559
Alaska,2,1,44,491,507,515
Alaska,2,1,45,460,469,506
Alaska,2,1,46,460,462,454
Alaska,2,1,47,392,476,441
Alaska,2,1,48,386,398,473
Alaska,2,1,49,407,389,399
Alaska,2,1,50,399,412,382
Alaska,2,1,51,370,388,400
Alaska,2,1,52,399,404,424
Alaska,2,1,53,379,399,401
Alaska,2,1,54,342,366,384
Alaska,2,1,55,327,335,364
Alaska,2,1,56,331,308,316
Alaska,2,1,57,335,326,310
Alaska,2,1,58,340,310,326
Alaska,2,1,59,316,318,286
Alaska,2,1,60,334,335,342
Alaska,2,1,61,293,306,310
Alaska,2,1,62,245,281,293
Alaska,2,1,63,245,236,274
Alaska,2,1,64,247,243,240
Alaska,2,1,65,218,248,233
Alaska,2,1,66,218,218,248
Alaska,2,1,67,206,206,200
Alaska,2,1,68,178,201,193
Alaska,2,1,69,160,174,196
Alaska,2,1,70,133,151,174
Alaska,2,1,71,121,124,144
Alaska,2,1,72,106,114,121
Alaska,2,1,73,110,104,116
Alaska,2,1,74,104,104,99
Alaska,2,1,75,85,95,93
Alaska,2,1,76,72,86,95
Alaska,2,1,77,55,69,83
Alaska,2,1,78,59,54,69
Alaska,2,1,79,58,55,57
Alaska,2,1,80,48,55,50
Alaska,2,1,81,46,45,51
Alaska,2,1,82,38,43,45
Alaska,2,1,83,36,35,38
Alaska,2,1,84,27,30,32
Alaska,2,1,85,165,158,161
Alaska,2,2,0,215,202,206
Alaska,2,2,1,129,205,191
Alaska,2,2,2,122,126,196
Alaska,2,2,3,134,115,119
Alaska,2,2,4,132,134,114
Alaska,2,2,5,122,138,134
Alaska,2,2,6,143,119,145
Alaska,2,2,7,125,120,106
Alaska,2,2,8,139,139,138
Alaska,2,2,9,112,139,137
Alaska,2,2,10,113,115,141
Alaska,2,2,11,120,119,120
Alaska,2,2,12,105,106,98
Alaska,2,2,13,112,115,115
Alaska,2,2,14,92,105,105
Alaska,2,2,15,90,94,109
Alaska,2,2,16,88,91,92
Alaska,2,2,17,93,96,100
Alaska,2,2,18,64,64,63
Alaska,2,2,19,75,77,75
Alaska,2,2,20,91,81,83
Alaska,2,2,21,109,120,104
Alaska,2,2,22,102,105,121
Alaska,2,2,23,100,106,122
Alaska,2,2,24,80,105,107
Alaska,2,2,25,72,65,95
Alaska,2,2,26,76,78,75
Alaska,2,2,27,85,86,95
Alaska,2,2,28,82,89,86
Alaska,2,2,29,91,88,94
Alaska,2,2,30,74,81,80
Alaska,2,2,31,86,73,92
Alaska,2,2,32,81,97,73
Alaska,2,2,33,71,81,90
Alaska,2,2,34,79,80,93
Alaska,2,2,35,72,71,75
Alaska,2,2,36,66,77,70
Alaska,2,2,37,54,58,73
Alaska,2,2,38,60,56,69
Alaska,2,2,39,48,51,41
Alaska,2,2,40,54,50,55
Alaska,2,2,41,47,53,48
Alaska,2,2,42,48,45,48
Alaska,2,2,43,46,47,41
Alaska,2,2,44,48,43,42
Alaska,2,2,45,39,45,44
Alaska,2,2,46,33,39,43
Alaska,2,2,47,29,26,38
Alaska,2,2,48,25,26,26
Alaska,2,2,49,36,29,24
Alaska,2,2,50,42,31,28
Alaska,2,2,51,41,41,33
Alaska,2,2,52,40,41,40
Alaska,2,2,53,28,37,38
Alaska,2,2,54,25,26,35
Alaska,2,2,55,28,21,23
Alaska,2,2,56,31,34,29
Alaska,2,2,57,23,31,33
Alaska,2,2,58,14,16,22
Alaska,2,2,59,19,20,20
Alaska,2,2,60,21,21,25
Alaska,2,2,61,26,14,19
Alaska,2,2,62,18,21,7
Alaska,2,2,63,13,17,20
Alaska,2,2,64,10,8,14
Alaska,2,2,65,16,14,16
Alaska,2,2,66,11,10,8
Alaska,2,2,67,8,12,12
Alaska,2,2,68,11,4,7
Alaska,2,2,69,12,14,5
Alaska,2,2,70,11,12,11
Alaska,2,2,71,13,15,13
Alaska,2,2,72,8,7,12
Alaska,2,2,73,7,11,9
Alaska,2,2,74,7,5,9
Alaska,2,2,75,5,8,6
Alaska,2,2,76,4,7,11
Alaska,2,2,77,2,2,4
Alaska,2,2,78,7,4,3
Alaska,2,2,79,4,3,3
Alaska,2,2,80,5,5,4
Alaska,2,2,81,4,7,7
Alaska,2,2,82,2,3,7
Alaska,2,2,83,3,2,5
Alaska,2,2,84,4,2,1
Alaska,2,2,85,19,19,20
Alaska,2,3,0,390,363,358
Alaska,2,3,1,212,378,331
Alaska,2,3,2,243,234,403
Alaska,2,3,3,358,221,189
Alaska,2,3,4,398,361,237
Alaska,2,3,5,333,378,328
Alaska,2,3,6,341,321,373
Alaska,2,3,7,332,334,303
Alaska,2,3,8,296,313,309
Alaska,2,3,9,290,293,285
Alaska,2,3,10,233,294,309
Alaska,2,3,11,176,205,249
Alaska,2,3,12,179,190,210
Alaska,2,3,13,180,197,203
Alaska,2,3,14,162,183,189
Alaska,2,3,15,155,166,179
Alaska,2,3,16,164,169,175
Alaska,2,3,17,147,155,150
Alaska,2,3,18,161,161,175
Alaska,2,3,19,144,138,133
Alaska,2,3,20,139,133,131
Alaska,2,3,21,149,155,142
Alaska,2,3,22,132,153,145
Alaska,2,3,23,142,146,163
Alaska,2,3,24,130,136,129
Alaska,2,3,25,149,131,144
Alaska,2,3,26,114,147,128
Alaska,2,3,27,115,124,140
Alaska,2,3,28,117,124,122
Alaska,2,3,29,135,131,121
Alaska,2,3,30,128,132,132
Alaska,2,3,31,111,114,113
Alaska,2,3,32,105,123,112
Alaska,2,3,33,105,110,125
Alaska,2,3,34,102,107,112
Alaska,2,3,35,108,90,98
Alaska,2,3,36,103,118,94
Alaska,2,3,37,115,106,125
Alaska,2,3,38,88,94,87
Alaska,2,3,39,96,89,100
Alaska,2,3,40,92,99,96
Alaska,2,3,41,98,92,103
Alaska,2,3,42,84,90,94
Alaska,2,3,43,82,87,88
Alaska,2,3,44,75,83,84
Alaska,2,3,45,59,78,89
Alaska,2,3,46,53,56,76
Alaska,2,3,47,52,49,54
Alaska,2,3,48,55,50,49
Alaska,2,3,49,62,62,60
Alaska,2,3,50,56,56,58
Alaska,2,3,51,53,57,54
Alaska,2,3,52,52,53,59
Alaska,2,3,53,44,46,47
Alaska,2,3,54,45,48,47
Alaska,2,3,55,50,49,53
Alaska,2,3,56,48,55,51
Alaska,2,3,57,41,41,45
Alaska,2,3,58,43,42,51
Alaska,2,3,59,36,40,36
Alaska,2,3,60,37,33,38
Alaska,2,3,61,39,33,26
Alaska,2,3,62,39,43,35
Alaska,2,3,63,41,35,39
Alaska,2,3,64,38,38,34
Alaska,2,3,65,24,41,43
Alaska,2,3,66,31,15,31
Alaska,2,3,67,26,39,22
Alaska,2,3,68,15,20,29
Alaska,2,3,69,16,18,23
Alaska,2,3,70,18,15,16
Alaska,2,3,71,17,17,13
Alaska,2,3,72,16,24,21
Alaska,2,3,73,11,14,21
Alaska,2,3,74,14,15,16
Alaska,2,3,75,12,13,11
Alaska,2,3,76,11,10,8
Alaska,2,3,77,12,13,11
Alaska,2,3,78,0,10,12
Alaska,2,3,79,4,2,10
Alaska,2,3,80,8,5,2
Alaska,2,3,81,6,6,3
Alaska,2,3,82,2,7,7
Alaska,2,3,83,2,1,3
Alaska,2,3,84,4,3,2
Alaska,2,3,85,4,3,3
Alaska,2,4,0,124,120,122
Alaska,2,4,1,84,130,119
Alaska,2,4,2,83,83,128
Alaska,2,4,3,107,96,87
Alaska,2,4,4,90,80,73
Alaska,2,4,5,90,103,83
Alaska,2,4,6,82,87,92
Alaska,2,4,7,89,83,85
Alaska,2,4,8,78,77,76
Alaska,2,4,9,84,100,84
Alaska,2,4,10,65,61,74
